State,Year,Stn-Comm-CO2,Stn-Comm-CH4,Stn-Comm-N2O,Stn-Elec-CO2,Stn-Elec-CH4,Stn-Elec-N2O,Stn-Coke-CO2,Stn-Coke-CH4,Stn-Coke-N2O,Stn-Indu-CO2,Stn-Indu-CH4,Stn-Indu-N2O,Stn-Petr-CO2,Stn-Petr-CH4,Stn-Petr-N2O,Stn-NatG-CO2,Stn-NatG-CH4,Stn-NatG-N2O,Stn-TOT-CO2,Stn-TOT-CH4,Stn-TOT-N2O,Mob-MGas-CO2,Mob-MGas-CH4,Mob-MGas-N2O,Mob-AGas-CO2,Mob-AGas-CH4,Mob-AGas-N2O,Mob-JetK-CO2,Mob-JetK-CH4,Mob-JetK-N2O,Mob-DslO-CO2,Mob-DslO-CH4,Mob-DslO-N2O,Mob-RFO-CO2,Mob-RFO-CH4,Mob-RFO-N2O,Mob-LPG-CO2,Mob-LPG-CH4,Mob-LPG-N2O,Mob-TOT-CO2,Mob-TOT-CH4,Mob-TOT-N2O,PtS-all-CO2,PtS-all-CH4,NGS-all-CO2,NGS-all-CH4,ClM-SurM-CH4,ClM-UngM-CH4,ClM-AbnM-CH4,ClM-TOT-CH4,Dom-TOT-CO2,Dom-TOT-CH4,Dom-TOT-N2O,Exp-TOT-CO2,Exp-TOT-CH4,Exp-TOT-N2O,All-TOT-CO2,All-TOT-CH4,All-TOT-N2O,Bio-TOT-CO2,NET-TOT-CO2
Nevada,2009,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.000027,0.000066,0.00023,0.00000011,0.00000012,0.028,0.000027,0.000066,0.0699,0.0001,0.00129,0.0002,-,-,0.015,-,-,0.0291,-,0.00003,0.00096,-,-,0.000027,-,-,0.12,0.0001,0.0013,0.00013,0.0058,0.000074,0.0004,0,0,0,0,0.14,0.0063,0.0014,0.019,0.000013,0.000067,0.16,0.0063,0.0015,-18.5,-18.3
Nevada,2010,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.000026,0.000064,0.0002,0.000000097,0.00000011,0.027,0.000026,0.000064,0.0645,0.0001,0.00113,0.0002,-,-,0.014,-,-,0.0288,-,0.00003,0.0016,-,-,0.000033,-,-,0.11,0.0001,0.0012,0.00056,0.0072,0.000073,0.00038,0,0,0,0,0.14,0.0077,0.0012,0.02,0.000013,0.000075,0.16,0.0077,0.0013,-16.9,-16.7
Nevada,2011,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.000022,0.000053,0.00019,0.000000091,0.00000011,0.023,0.000022,0.000053,0.0589,0.000088,0.000991,0.0001,-,-,0.014,-,-,0.0277,-,0.00003,0.00094,-,-,0.000033,-,-,0.1,0.000088,0.001,0.00056,0.0075,0.000076,0.00037,0,0,0,0,0.13,0.008,0.0011,0.023,0.000015,0.000096,0.15,0.008,0.0012,0.7,0.8
Nevada,2012,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.000019,0.000047,0.00018,0.000000086,0.0000001,0.02,0.000019,0.000047,0.0523,0.000074,0.000772,0.0001,-,-,0.012,-,-,0.0235,-,0.00002,0.00089,-,-,0.000031,-,-,0.089,0.000074,0.00079,0.00051,0.0076,0.000076,0.00037,0,0,0,0,0.11,0.0081,0.00084,0.021,0.000013,0.000076,0.13,0.0081,0.00092,26.7,26.8
Nevada,2013,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.000018,0.000043,0.00017,0.000000081,0.000000094,0.019,0.000018,0.000043,0.0489,0.000069,0.000633,0.0001,-,-,0.011,-,-,0.0217,-,0.00002,0.00076,-,-,0.000029,-,-,0.082,0.000069,0.00065,0.00047,0.0082,0.000083,0.00039,0,0,0,0,0.1,0.0087,0.0007,0.02,0.000012,0.000067,0.12,0.0087,0.00076,-2,-1.9
Nevada,2014,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.000017,0.00004,0.00017,0.00000008,0.000000093,0.018,0.000017,0.00004,0.0458,0.000059,0.000511,0.0001,-,-,0.01,-,-,0.0209,-,0.00002,0.00046,-,-,0.000029,-,-,0.077,0.000059,0.00053,0.00045,0.0084,0.000092,0.00038,0,0,0,0,0.096,0.0089,0.00057,0.019,0.000012,0.000063,0.12,0.0089,0.00063,-14.8,-14.7
New Hampshire,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,-0.6
New Hampshire,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-1.2
New Hampshire,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,-2.2
New Hampshire,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.4
New Hampshire,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
New Hampshire,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-1.2
New Hampshire,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,-1.1
New Hampshire,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-1.2
New Hampshire,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-1.2
New Hampshire,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,-1.1
New Jersey,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.1
New Jersey,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.2
New Jersey,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.2
New Jersey,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.1
New Jersey,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.2
New Jersey,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.2
New Jersey,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.4
New Jersey,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.4
New Jersey,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.2
New Mexico,2005,0.002555,0.00000745,0.000013,12.35,0.0355,0.062,0,0,0,0.077,0.00022,0.00039,1.7,0.0016,0.0039,53,0.025,0.029,67.1,0.062,0.095,3.99,0.0074,0.101,0.009,-,-,0.93,-,-,1.73,-,0.001,0.11,-,-,0.0018,-,-,6.8,0.0074,0.1,0.06,0.75,1.7,10.6,0.0019,1.24,0,1.2,75.7,12.7,0.2,2.8,0.0016,0.0042,78.5,12.7,0.2,-10.5,68
New Mexico,2006,0.002274,0.00000663,0.000011,11.08,0.0319,0.056,0,0,0,0.068,0.0002,0.00035,1.5,0.0015,0.0035,53,0.025,0.029,65.7,0.059,0.089,3.79,0.0063,0.0893,0.008,-,-,0.85,-,-,1.71,-,0.001,0.14,-,-,0.0019,-,-,6.5,0.0063,0.09,0.014,0.64,1.8,10.6,0.0023,1.24,0,1.2,74,12.5,0.18,2.8,0.0015,0.004,76.8,12.5,0.18,-10.2,66.6
New Mexico,2007,0.001661,0.00000484,0.0000083,9.331,0.0269,0.047,0,0,0,0.062,0.00018,0.00031,1.6,0.0015,0.0036,50,0.023,0.027,61,0.052,0.078,3.89,0.0061,0.0786,0.009,-,-,0.86,-,-,1.79,-,0.001,0.14,-,-,0.0016,-,-,6.7,0.0061,0.08,0.015,0.67,1.8,10,0.0032,1.1,0,1.1,69.5,11.8,0.16,2.9,0.0016,0.0039,72.4,11.8,0.16,-4.8,67.6
New Mexico,2008,0,0,0,5.84,0.0168,0.03,0,0,0,0.039,0.00011,0.0002,1.5,0.0015,0.0036,47,0.022,0.026,54.4,0.04,0.06,3.81,0.0059,0.0742,0.009,-,-,0.9,-,-,1.74,-,0.001,0.12,-,-,0.0031,-,-,6.6,0.0059,0.075,0.014,0.67,1.8,10.5,0,1.45,0,1.5,62.8,12.7,0.14,3.3,0.0017,0.0045,66.1,12.7,0.14,-2.8,63.3
New Mexico,2009,0,0,0,6.8,0.0196,0.034,0,0,0,0.032,0.000092,0.00016,1.7,0.0016,0.0038,45,0.021,0.024,53.5,0.042,0.062,4.36,0.0064,0.0809,0.01,-,-,0.95,-,-,1.89,-,0.001,0.1,-,-,0.0017,-,-,7.3,0.0064,0.082,0.018,0.82,1.8,9.7,0,1.67,0,1.7,62.7,12.2,0.14,3.6,0.0019,0.0053,66.3,12.2,0.15,4.7,71
New Mexico,2010,0,0,0,3.96,0.0114,0.02,0,0,0,0.028,0.000081,0.00014,2,0.0019,0.0046,42,0.02,0.023,48,0.033,0.048,4.7,0.0073,0.0825,0.01,-,-,1,-,-,2.1,-,0.002,0.12,-,-,0.0024,-,-,7.9,0.0073,0.085,0.078,1,1.8,9.2,0,1.75,0,1.8,57.8,12,0.13,3.8,0.0021,0.0068,61.6,12,0.14,-2.9,58.7
New Mexico,2011,0,0,0,4.139,0.0119,0.021,0,0,0,0.025,0.000071,0.00012,2,0.0019,0.0046,40,0.019,0.022,46.2,0.033,0.048,5.02,0.0075,0.0845,0.01,-,-,1.2,-,-,2.36,-,0.002,0.08,-,-,0.0028,-,-,8.7,0.0075,0.087,0.083,1.1,1.7,7.9,0,1.86,0,1.9,56.6,10.9,0.13,4.8,0.0027,0.0097,61.4,10.9,0.14,11.1,72.5
New Mexico,2012,0,0,0,9.265,0.0267,0.047,0,0,0,0.033,0.000097,0.00017,2.3,0.0022,0.0054,39,0.018,0.021,50.6,0.047,0.074,6.03,0.0085,0.0889,0.01,-,-,1.4,-,-,2.7,-,0.003,0.1,-,-,0.0036,-,-,10.2,0.0085,0.092,0.077,1.2,1.6,8.1,0,0.918,0,0.92,62.5,10.3,0.17,5.2,0.0028,0.01,67.7,10.3,0.18,12,79.7
New Mexico,2013,0,0,0,11.29,0.0325,0.057,0,0,0,0,0,0,2.6,0.0024,0.0059,37,0.017,0.02,50.9,0.052,0.083,6.77,0.0095,0.0877,0.02,-,-,1.5,-,-,3.01,-,0.003,0.1,-,-,0.004,-,-,11.4,0.0095,0.091,0.074,1.3,1.9,8.3,0,1.27,0,1.3,64.3,10.9,0.17,5.4,0.0029,0.011,69.6,10.9,0.18,-6.1,63.5
New Mexico,2014,0,0,0,18.28,0.0526,0.092,0,0,0,0,0,0,3.2,0.0031,0.0074,37,0.017,0.02,58.5,0.073,0.12,8.39,0.011,0.0937,0.02,-,-,1.9,-,-,3.83,-,0.003,0.084,-,-,0.0053,-,-,14.2,0.011,0.097,0.07,1.3,2,8.4,0.0058,0.986,0,0.99,74.8,10.8,0.22,5.8,0.0033,0.013,80.6,10.8,0.23,-12,68.6
New York,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094,0.00000044,0.00000051,0.00094,0.00000044,0.00000051,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00035,0.0021,0,0,0,0,0.0013,0.0021,0.00000051,0.00004,0.000000019,0.000000022,0.0013,0.0021,0.00000053,-0.1,-0.1
New York,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.00000033,0.00000038,0.0007,0.00000033,0.00000038,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00037,0.0022,0,0,0,0,0.0011,0.0022,0.00000038,0.000028,0.000000014,0.000000016,0.0011,0.0022,0.0000004,-0.3,-0.3
New York,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065,0.00000031,0.00000036,0.00065,0.00000031,0.00000036,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00041,0.0024,0,0,0,0,0.0011,0.0024,0.00000036,0.000029,0.000000014,0.000000016,0.0011,0.0024,0.00000038,-0.1,-0.1
New York,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057,0.00000027,0.00000031,0.00057,0.00000027,0.00000031,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.0004,0.0022,0,0,0,0,0.00097,0.0022,0.00000031,0.000029,0.000000014,0.000000016,0.001,0.0022,0.00000033,-0.2,-0.2
New York,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.00000033,0.00000038,0.0007,0.00000033,0.00000038,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00039,0.002,0,0,0,0,0.0011,0.002,0.00000038,0.00004,0.000000019,0.000000022,0.0011,0.002,0.0000004,-0.3,-0.3
New York,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.0000011,0.0000012,0.0023,0.0000011,0.0000012,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00039,0.002,0,0,0,0,0.0027,0.002,0.0000012,0.00013,0.000000061,0.000000071,0.0028,0.002,0.0000013,-0.1,-0.1
New York,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0.0000015,0.0000017,0.0031,0.0000015,0.0000017,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00044,0.0021,0,0,0,0,0.0035,0.0021,0.0000017,0.00022,0.0000001,0.00000012,0.0038,0.0021,0.0000018,-0.3,-0.3
New York,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0.000001,0.0000012,0.0022,0.000001,0.0000012,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00046,0.0022,0,0,0,0,0.0027,0.0022,0.0000012,0.00016,0.000000076,0.000000088,0.0028,0.0022,0.0000013,-0.3,-0.3
New York,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0.00000089,0.000001,0.0019,0.00000089,0.000001,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.0005,0.0022,0,0,0,0,0.0024,0.0022,0.000001,0.00013,0.000000062,0.000000072,0.0025,0.0022,0.0000011,-0.3,-0.3
New York,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.00000074,0.00000085,0.0016,0.00000074,0.00000085,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00055,0.0023,0,0,0,0,0.0022,0.0023,0.00000085,0.000097,0.000000047,0.000000054,0.0022,0.0023,0.0000009,-0.3,-0.3
North Carolina,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3,-3.3
North Carolina,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-7
North Carolina,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9,-4.9
North Carolina,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6,-4.6
North Carolina,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.9,-7.9
North Carolina,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,-3.1
North Carolina,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5
North Carolina,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.4,-6.4
North Carolina,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4
North Carolina,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6,-3.6
North Dakota,2005,0.000736,0.00000214,0.0000037,3.307,0.00952,0.017,0,0,0,0.32,0.00094,0.0016,0.39,0.00037,0.00089,0.35,0.00017,0.00019,4.4,0.011,0.02,0.903,0.0017,0.0228,0.002,-,-,0.21,-,-,0.393,-,0.0003,0.025,-,-,0.00041,-,-,1.5,0.0017,0.023,0.0025,0.032,0.0035,0.021,0.011,0,0,0.011,5.9,0.077,0.043,0.15,0.00013,0.00069,6.1,0.077,0.043,-3.6,2.5
North Dakota,2006,0.001278,0.00000372,0.0000064,4.788,0.0138,0.024,0,0,0,0.48,0.0014,0.0024,0.42,0.0004,0.00096,0.39,0.00019,0.00022,6.1,0.016,0.028,1.03,0.0017,0.0245,0.002,-,-,0.24,-,-,0.471,-,0.0003,0.038,-,-,0.00051,-,-,1.8,0.0017,0.025,0.00062,0.028,0.0045,0.027,0.016,0,0,0.016,7.9,0.088,0.052,0.19,0.00014,0.00079,8.1,0.089,0.053,-0.4,7.7
North Dakota,2007,0.02751,0.0000802,0.00014,5.323,0.0153,0.027,0,0,0,0.52,0.0015,0.0026,0.44,0.00042,0.001,0.44,0.00021,0.00024,6.8,0.018,0.031,1.1,0.0017,0.0223,0.003,-,-,0.24,-,-,0.506,-,0.0004,0.041,-,-,0.00046,-,-,1.9,0.0017,0.023,0.00067,0.03,0.0044,0.026,0.017,0,0,0.017,8.6,0.092,0.054,0.23,0.00015,0.00076,8.9,0.092,0.054,0.3,9.2
North Dakota,2008,0,0,0,4.613,0.0133,0.023,0,0,0,0.45,0.0013,0.0023,0.44,0.00042,0.001,0.41,0.00019,0.00022,5.9,0.015,0.027,1.09,0.0017,0.0213,0.003,-,-,0.26,-,-,0.499,-,0.0004,0.036,-,-,0.00089,-,-,1.9,0.0017,0.022,0.00071,0.033,0.0042,0.024,0.015,0,0,0.015,7.8,0.089,0.048,0.29,0.00018,0.00094,8.1,0.089,0.049,0.2,8.3
North Dakota,2009,0,0,0,0.8311,0.00239,0.0042,0,0,0,0.082,0.00024,0.00042,0.44,0.00042,0.001,0.39,0.00019,0.00022,1.7,0.0032,0.0058,1.16,0.0017,0.0215,0.003,-,-,0.25,-,-,0.5,-,0.0005,0.027,-,-,0.00045,-,-,1.9,0.0017,0.022,0.00082,0.038,0.0042,0.022,0.0027,0,0,0.0027,3.7,0.068,0.028,0.33,0.0002,0.0011,4,0.068,0.029,-1.3,2.7
North Dakota,2010,0,0,0,0.5651,0.00163,0.0029,0,0,0,0.059,0.00017,0.0003,0.62,0.0006,0.0015,0.43,0.0002,0.00023,1.7,0.0026,0.0049,1.48,0.0023,0.0261,0.003,-,-,0.33,-,-,0.664,-,0.0006,0.037,-,-,0.00077,-,-,2.5,0.0023,0.027,0.0041,0.053,0.004,0.02,0.0019,0,0,0.0019,4.2,0.08,0.032,0.49,0.00032,0.0018,4.7,0.08,0.033,-4.5,0.2
North Dakota,2011,0,0,0,4.34,0.0125,0.022,0,0,0,0.46,0.0013,0.0023,0.72,0.00069,0.0017,0.48,0.00023,0.00026,6,0.015,0.026,1.83,0.0027,0.0308,0.004,-,-,0.42,-,-,0.86,-,0.0008,0.029,-,-,0.001,-,-,3.1,0.0027,0.032,0.0061,0.082,0.012,0.056,0.014,0,0,0.014,9.2,0.17,0.058,0.75,0.00049,0.003,9.9,0.17,0.061,-2.9,7
North Dakota,2012,0,0,0,5.679,0.0163,0.029,0,0,0,0.63,0.0018,0.0032,0.93,0.00088,0.0021,0.68,0.00032,0.00037,7.9,0.019,0.035,2.4,0.0034,0.0354,0.006,-,-,0.54,-,-,1.08,-,0.001,0.041,-,-,0.0014,-,-,4.1,0.0034,0.036,0.0064,0.096,0.0098,0.048,0.019,0,0,0.019,12,0.19,0.071,1,0.00061,0.0035,13,0.19,0.075,1.5,14.5
North Dakota,2013,0,0,0,6.71,0.0193,0.034,0,0,0,0.69,0.002,0.0035,1,0.00097,0.0023,0.84,0.0004,0.00046,9.2,0.023,0.04,2.68,0.0038,0.0347,0.006,-,-,0.59,-,-,1.19,-,0.001,0.041,-,-,0.0016,-,-,4.5,0.0038,0.036,0.0068,0.12,0.01,0.046,0.022,0,0,0.022,13.8,0.21,0.076,1.2,0.00069,0.0037,14.9,0.22,0.08,-2.9,12
North Dakota,2014,0,0,0,7.562,0.0218,0.038,0,0,0,0.77,0.0022,0.0039,1.2,0.0011,0.0027,0.92,0.00044,0.0005,10.5,0.026,0.045,3.07,0.004,0.0343,0.007,-,-,0.69,-,-,1.4,-,0.001,0.031,-,-,0.0019,-,-,5.2,0.004,0.035,0.0072,0.14,0.01,0.043,0.025,0,0,0.025,15.7,0.24,0.08,1.3,0.00081,0.0042,17,0.24,0.085,-4.6,12.4
Offshore Gulf,2005,0,0,0,0,0,0,0,0,0,0,0,0,23,0.022,0.052,70,0.033,0.039,93,0.055,0.091,53.6,0.1,1.35,0.1,-,-,13,-,-,23.8,-,0.02,2.4,-,-,0.025,-,-,92.9,0.1,1.4,0.0082,4.6,0.19,5.1,0,0,0,0,186.1,9.9,1.5,11.2,0.0085,0.042,197.3,9.9,1.5,-,-
Offshore Gulf,2006,0,0,0,0,0,0,0,0,0,0,0,0,22,0.021,0.051,65,0.031,0.036,87,0.052,0.087,55.8,0.093,1.32,0.1,-,-,13,-,-,26.3,-,0.02,3.6,-,-,0.028,-,-,98.8,0.093,1.3,0.015,6.4,0.15,4.2,0,0,0,0,186,10.7,1.4,12.1,0.0083,0.043,198.1,10.8,1.5,-,-
Offshore Gulf,2007,0,0,0,0,0,0,0,0,0,0,0,0,21,0.02,0.049,60,0.028,0.033,81,0.048,0.082,53.3,0.085,1.08,0.1,-,-,12,-,-,25.8,-,0.03,3.8,-,-,0.023,-,-,95,0.085,1.1,0.015,6.7,0.17,4.2,0,0,0,0,176.2,11,1.2,12.5,0.0081,0.037,188.7,11,1.2,-,-
Offshore Gulf,2008,0,0,0,0,0,0,0,0,0,0,0,0,20,0.019,0.045,57,0.027,0.031,77,0.046,0.076,49.1,0.076,0.955,0.1,-,-,12,-,-,24.9,-,0.03,3.7,-,-,0.042,-,-,89.8,0.076,0.99,0.015,6.6,0.37,3.9,0,0,0,0,167.2,10.6,1.1,14.8,0.0088,0.042,182,10.6,1.1,-,-
Offshore Gulf,2009,0,0,0,0,0,0,0,0,0,0,0,0,29,0.028,0.068,61,0.029,0.034,90,0.057,0.1,73.7,0.11,1.36,0.2,-,-,16,-,-,35.1,-,0.04,3.2,-,-,0.03,-,-,128.2,0.11,1.4,0.015,6.4,0.37,3.4,0,0,0,0,218.6,10,1.5,23.4,0.016,0.071,242.1,10,1.6,-,-
Offshore Gulf,2010,0,0,0,0,0,0,0,0,0,0,0,0,29,0.029,0.069,59,0.028,0.032,88,0.057,0.1,72.8,0.11,1.28,0.2,-,-,17,-,-,37.3,-,0.04,5.7,-,-,0.039,-,-,133,0.11,1.3,0.0081,4.6,0.36,4.2,0,0,0,0,221.4,9,1.4,25.6,0.016,0.084,247,9,1.5,-,-
